,Movie_id,Budget,Revenue,titleID,originalTitle,releaseYear,runtimeMinutes,genres,directors,writers,averageRating,numVotes,cast,OscarNominations,OscarsWon
0,tt0004391,2221000.0,5773000.0,tt0004391,Neptune's Daughter,1914,70,Fantasy,nm0107543,nm0668813,5.8,56.0,['nm0393774'],0,0
1,tt0004972,100000.0,11000000.0,tt0004972,The Birth of a Nation,1915,195,"Drama,History,War",nm0000428,"nm0228746,nm0000428,nm0940488",6.1,26179.0,[],0,0
2,tt0006140,22472.0,102437.0,tt0006140,Temptation,1915,60,"Drama,Romance",nm0001124,"nm0877318,nm0210352",5.7,22.0,[],0,0
3,tt0006333,200000.0,8000000.0,tt0006333,"20,000 Leagues Under the Sea",1916,85,"Action,Adventure,Sci-Fi",nm0665737,"nm0894523,nm0665737",6.1,1973.0,[],0,0
4,tt0004391,2221000.0,5773000.0,tt0004391,Neptune's Daughter,1914,70,Fantasy,nm0107543,nm0668813,5.8,56.0,['nm0393774'],0,0
5,tt0004972,100000.0,11000000.0,tt0004972,The Birth of a Nation,1915,195,"Drama,History,War",nm0000428,"nm0228746,nm0000428,nm0940488",6.1,26179.0,[],0,0
6,tt0006140,22472.0,102437.0,tt0006140,Temptation,1915,60,"Drama,Romance",nm0001124,"nm0877318,nm0210352",5.7,22.0,[],0,0
7,tt0006333,200000.0,8000000.0,tt0006333,"20,000 Leagues Under the Sea",1916,85,"Action,Adventure,Sci-Fi",nm0665737,"nm0894523,nm0665737",6.1,1973.0,[],0,0
8,tt0006568,1000000.0,1390000.0,tt0006568,A Daughter of the Gods,1916,180,Drama,nm0107543,"nm0107543,nm5921220",6.9,69.0,['nm0393411'],0,0
9,tt0006864,385907.0,1750000.0,tt0006864,Intolerance: Love's Struggle Throughout the Ages,1916,163,"Drama,History",nm0000428,"nm0048512,nm0115218,nm0000428,nm0002616,nm0640437,nm1578667,nm0940488",7.7,16614.0,[],0,0
10,tt0009369,250000.0,8000000.0,tt0009369,Mickey,1918,93,"Comedy,Drama","nm0949648,nm0428059","nm0215874,nm0370271",6.1,1169.0,[],0,0
11,tt0010466,120000.0,3600000.0,tt0010466,The Miracle Man,1919,80,Drama,nm0875869,"nm0169125,nm0205363,nm0205365,nm0348317,nm0655465,nm0875869",6.7,255.0,[],0,0
12,tt0011549,100000.0,3000000.0,tt0011549,Over the Hill to the Poorhouse,1920,110,"Crime,Drama",nm0587754,"nm0137414,nm0806061",3.9,26.0,['nm0791028'],0,0
13,tt0012181,291367.0,901937.0,tt0012181,Fool's Paradise,1921,90,Romance,nm0001124,"nm0184632,nm0228693,nm0581217",7.1,80.0,[],0,0
14,tt0012349,250000.0,2500000.0,tt0012349,The Kid,1921,68,"Comedy,Drama,Family",nm0000122,nm0000122,8.2,133843.0,[],0,0
15,tt0013140,1100000.0,400200.0,tt0013140,Foolish Wives,1922,117,"Drama,Thriller",nm0002233,"nm0002233,nm0014703,nm0031033",7.0,3999.0,['nm0020336'],0,0
16,tt0014429,121000.0,1500000.0,tt0014429,Safety Last!,1923,74,"Action,Comedy,Thriller","nm0628345,nm0853130","nm0730018,nm0853130,nm0924065,nm0907778,nm0369841,nm0516001",8.1,22674.0,['nm0835128'],0,0
17,tt0014702,343000.0,495000.0,tt0014702,Beau Brummel,1924,135,"Drama,History,Romance",nm0064600,"nm0280003,nm0267913",6.6,532.0,['nm0149885'],0,0
18,tt0014945,400000.0,1550000.0,tt0014945,Girl Shy,1924,87,"Comedy,Romance","nm0628345,nm0853130","nm0853130,nm0928514,nm0924065,nm0336984,nm0516001",7.7,3637.0,[],0,0
19,tt0014972,172000.0,881000.0,tt0014972,He Who Gets Slapped,1924,95,"Drama,Romance,Thriller",nm0803705,"nm0028916,nm0933133,nm0803705,nm0014703",7.8,4234.0,[],0,0
20,tt0015400,1135654.0,1490419.0,tt0015400,The Thief of Bagdad,1924,155,"Adventure,Family,Fantasy",nm0909825,"nm0940689,nm0001196,nm0008280,nm0640884",7.7,6909.0,[],0,0
21,tt0015624,382000.0,20000000.0,tt0015624,The Big Parade,1925,151,"Drama,Romance,War","nm0896542,nm0384276","nm0821716,nm0066946,nm0267868,nm0896542",7.9,7210.0,[],0,0
22,tt0015687,89000.0,270000.0,tt0015687,Clash of the Wolves,1925,74,"Adventure,Family,Romance",nm0809467,nm0517786,6.5,421.0,['nm2331547'],0,0
23,tt0015864,923000.0,4000000.0,tt0015864,The Gold Rush,1925,95,"Adventure,Comedy,Drama",nm0000122,nm0000122,8.1,117836.0,['nm0716146'],0,0
24,tt0015881,665603.0,274827.0,tt0015881,Greed,1924,140,"Drama,Thriller,Western",nm0002233,"nm0558923,nm0002233,nm0635805,nm0267868",8.0,10685.0,['nm2104227'],0,0
25,tt0015918,93000.0,3000000.0,tt0015918,His People,1925,93,"Drama,Romance",nm0806143,"nm0077061,nm0169879,nm0926417",7.6,42.0,['nm0124225'],0,0
26,tt0016473,103000.0,704000.0,tt0016473,The Unholy Three,1925,86,"Crime,Drama,Romance",nm0115218,"nm0730317,nm0950150",7.2,2167.0,[],0,0
27,tt0016634,900000.0,1500000.0,tt0016634,Beau Geste,1926,101,"Action,Adventure,Drama",nm0107543,"nm0107543,nm0751246,nm0774539,nm0942118",7.0,463.0,['nm0277993'],0,0
28,tt0016641,3900000.0,9000000.0,tt0016641,Ben-Hur A Tale of the Christ,1925,143,"Action,Adventure,Drama","nm0629243,nm0002271,nm0102643,nm0169905,nm0127511","nm0908753,nm0558923,nm0933133,nm0385012,nm0129721",7.8,7920.0,['nm0226931'],0,0
29,tt0016643,449000.0,1273000.0,tt0016643,The Better 'Ole,1926,95,"Comedy,Drama,War",nm0718469,"nm0047939,nm0253646,nm0953123,nm0718469,nm0394267",6.2,286.0,[],0,0
30,tt0016884,373000.0,658000.0,tt0016884,Flesh and the Devil,1926,112,Drama,nm0113284,"nm0322227,nm0837183,nm0014703,nm0473134,nm0756226",7.6,4592.0,[],0,0
31,tt0017136,1300000.0,650422.0,tt0017136,Metropolis,1927,153,"Drama,Sci-Fi",nm0000485,"nm0902376,nm0000485",8.3,184182.0,[],0,0
32,tt0017354,503000.0,938000.0,tt0017354,The Sea Beast,1926,136,"Action,Adventure,Fantasy",nm0916224,"nm0578479,nm0580648,nm0400912,nm0905937",6.2,214.0,[],0,0
33,tt0017423,463455.0,966878.0,tt0017423,Sparrows,1926,109,Drama,"nm0064415,nm0573743","nm0242802,nm0547938,nm0837989",7.4,1488.0,['nm0076398'],0,0
34,tt0017925,750000.0,1000000.0,tt0017925,The General,1926,78,"Action,Adventure,Comedy","nm0115669,nm0000036","nm0000036,nm0115669,nm0090213,nm0807667,nm0685904,nm0809548",8.1,97454.0,[],0,0
35,tt0018037,422000.0,2600000.0,tt0018037,The Jazz Singer,1927,88,"Drama,Music,Musical",nm0189076,"nm0710723,nm0169879,nm0418772",6.4,10970.0,[],1,0
36,tt0018054,1265000.0,2640000.0,tt0018054,The King of Kings,1927,160,"Biography,Drama,Family",nm0001124,nm0534221,7.4,2373.0,['nm0655456'],0,0
37,tt0018097,151666.0,1000000.0,tt0018097,London After Midnight,1927,69,Horror,nm0115218,"nm0115218,nm0950150,nm0267868",6.6,1458.0,[],0,0
38,tt0018183,483103.0,1027757.0,tt0018183,My Best Girl,1927,80,"Comedy,Romance",nm0853130,"nm0635841,nm0573865,nm0924065,nm0521002",7.5,939.0,[],0,0
39,tt0018345,225000.0,1125000.0,tt0018345,Rough House Rosie,1927,66,"Comedy,Romance,Sport",nm0833965,"nm0230568,nm0425913,nm0519079,nm0545730,nm0547938",6.8,34.0,[],0,0
40,tt0018471,433000.0,1250000.0,tt0018471,Tell It to the Marines,1926,103,"Comedy,Drama,Romance",nm0384276,"nm0770337,nm0267868",7.1,1618.0,[],0,0
41,tt0018566,528000.0,1037000.0,tt0018566,When a Man Loves,1927,111,"History,Romance",nm0189076,"nm0580648,nm0699539",7.0,410.0,[],0,0
42,tt0018578,2000000.0,3600000.0,tt0018578,Wings,1927,144,"Action,Drama,Romance","nm0195496,nm0920074","nm0766850,nm0521002,nm0510024,nm0425456,nm0604526",7.5,14305.0,['nm10462056'],0,2
43,tt0018618,290000.0,596000.0,tt0018618,Across to Singapore,1928,85,"Crime,Drama,Romance",nm0631438,"nm0930082,nm0788082,nm0267868,nm0821716",6.2,1179.0,[],0,0
44,tt0018836,266817.0,931000.0,tt0018836,The Divine Woman,1928,80,"Drama,Romance",nm0803705,"nm0173303,nm0267913,nm0881148",7.0,480.0,[],0,0
45,tt0019096,75000.0,1200000.0,tt0019096,Lights of New York,1928,57,"Crime,Drama,Music",nm0289381,"nm0744954,nm0001890,nm0309130",5.7,923.0,[],0,0
46,tt0019195,337000.0,551000.0,tt0019195,The Mysterious Lady,1928,96,"Drama,Romance",nm0629243,"nm0938282,nm0580648,nm0014703,nm0191956,nm0547966",7.2,1449.0,[],0,0
47,tt0019233,130000.0,1454000.0,tt0019233,On Trial,1928,91,"Drama,Mystery,Romance",nm0562845,"nm0723418,nm0520501,nm0689684",5.8,22.0,[],0,0
48,tt0019237,178000.0,1099000.0,tt0019237,Our Dancing Daughters,1928,85,Drama,nm0064600,"nm0522674,nm0014703,nm0191956",6.7,1948.0,[],2,0
49,tt0019344,1000000.0,7000000.0,tt0019344,Sadie Thompson,1928,97,Drama,nm0909825,"nm0560857,nm0909825,nm0837989,nm0173303,nm0709888",7.2,2802.0,[],1,0
50,tt0019388,388000.0,5916000.0,tt0019388,The Singing Fool,1928,105,"Drama,Musical",nm0045800,"nm0048305,nm0413711",6.2,271.0,[],0,0
51,tt0019456,163000.0,1464000.0,tt0019456,The Terror,1928,85,"Horror,Mystery,Thriller",nm0215877,"nm0309567,nm0413711,nm0908624",7.1,67.0,[],0,0
52,tt0019563,259000.0,921000.0,tt0019563,West of Zanzibar,1928,65,"Drama,Horror,Mystery",nm0115218,"nm0165470,nm0212240,nm0267868,nm0330370,nm0950150",7.2,1948.0,[],0,0
53,tt0019729,379000.0,4358000.0,tt0019729,The Broadway Melody,1929,100,"Drama,Musical,Romance",nm0064600,"nm0332539,nm0396876,nm0322299,nm0049898",5.6,7873.0,[],2,1
54,tt0019777,500000.0,1800000.0,tt0019777,The Cocoanuts,1929,96,"Comedy,Musical,Romance","nm0282984,nm0763798","nm0442151,nm0753452",6.8,8146.0,"['nm1689821', 'nm1695954']",0,0
55,tt0019813,354000.0,3022000.0,tt0019813,The Desert Song,1929,123,"Action,Musical,Romance",nm0215877,"nm0309567,nm0358564,nm0361877,nm0541641,nm0776997",6.5,126.0,"['nm0197764', 'nm0254422']",0,0
56,tt0019936,532000.0,3967000.0,tt0019936,Gold Diggers of Broadway,1929,101,"Comedy,Musical",nm0215877,"nm0394479,nm0520501,nm0030860",7.1,211.0,[],0,0
57,tt0020223,1005000.0,2305000.0,tt0020223,Noah's Ark,1928,135,"Drama,War","nm0002031,nm0953123","nm0953123,nm0170401,nm0030860",6.7,908.0,[],0,0
58,tt0020247,283000.0,857000.0,tt0020247,Our Modern Maidens,1929,76,"Comedy,Drama",nm0176699,"nm0522674,nm0014703,nm0191956",6.2,905.0,[],0,0
59,tt0020332,678000.0,2400000.0,tt0020332,Rio Rita,1929,140,"Comedy,Musical,Western",nm0715564,"nm0715564,nm0093397,nm0860145",6.0,761.0,[],0,0
60,tt0020366,470000.0,2266000.0,tt0020366,Say It with Songs,1929,95,"Drama,Musical",nm0045800,"nm0953123,nm0309567,nm0413711",4.9,154.0,[],0,0
61,tt0020572,979828.0,3000000.0,tt0020572,Welcome Danger,1929,113,Comedy,"nm0115669,nm0820461","nm0809548,nm0012148,nm0623640,nm0115669,nm0516001",5.9,817.0,[],0,0
62,tt0020629,1448864.0,3270000.0,tt0020629,All Quiet on the Western Front,1930,152,"Drama,War",nm0587277,"nm0718871,nm0027173,nm0007973,nm0028636,nm0837989,nm0031033,nm0587277",8.1,67256.0,[],2,2
63,tt0020960,3950000.0,8000000.0,tt0020960,Hell's Angels,1930,127,"Drama,War","nm0001843,nm0400652,nm0332539","nm0624714,nm0545309,nm0261455,nm0066946",7.3,5925.0,['nm0335767'],1,0
64,tt0021079,281000.0,752000.0,tt0021079,Little Caesar,1931,79,"Action,Crime,Drama",nm0503777,"nm0122446,nm0267020,nm0498133,nm0520501,nm0953123",7.2,14371.0,[],1,0
65,tt0021223,337000.0,1211000.0,tt0021223,Our Blushing Brides,1930,102,"Drama,Music,Romance",nm0064600,"nm0562372,nm0576867",6.2,914.0,['nm0543838'],0,0
66,tt0021324,103000.0,204000.0,tt0021324,The Runaway Bride,1930,69,"Crime,Drama,Romance",nm0187981,"nm0887429,nm0922850,nm0613848",4.9,290.0,[],0,0
67,tt0021400,436000.0,1432000.0,tt0021400,Son of the Gods,1930,93,"Drama,Romance",nm0515979,"nm0063492,nm0454513",5.7,258.0,[],0,0
68,tt0021635,100000.0,1100000.0,tt0021635,Bad Girl,1931,90,"Drama,Romance",nm0097648,"nm0217568,nm0549217,nm0121667,nm0796766",6.4,1575.0,[],1,2
69,tt0021730,356000.0,1600000.0,tt0021730,The Champ,1931,86,"Drama,Family,Sport",nm0896542,"nm0875746,nm0549905",7.3,3571.0,[],2,2
70,tt0021746,1433000.0,1383000.0,tt0021746,Cimarron,1931,123,"Drama,Western",nm0749484,"nm0272209,nm0261455,nm0765037",5.8,6835.0,[],4,3
71,tt0021749,1500000.0,4250000.0,tt0021749,City Lights,1931,87,"Comedy,Drama,Romance",nm0000122,"nm0000122,nm0139714,nm0188357",8.5,194703.0,"['nm1033905', 'nm1035024', 'nm10437441']",0,0
72,tt0021814,355000.0,700000.0,tt0021814,Dracula,1931,75,"Drama,Fantasy,Horror","nm0115218,nm0005713","nm0831290,nm0213019,nm0049721,nm0287124,nm0111313,nm0115218,nm0169606,nm0614225,nm0826873,nm0828574",7.4,58148.0,[],0,0
73,tt0021873,310000.0,822000.0,tt0021873,Five Star Final,1931,89,"Crime,Drama",nm0503777,"nm0919380,nm0604526,nm0520501",7.3,2451.0,[],1,0
74,tt0021884,291000.0,12000000.0,tt0021884,Frankenstein,1931,70,"Drama,Horror,Sci-Fi",nm0001843,"nm0049721,nm0791217,nm0916811,nm0287124,nm0267020,nm0770337,nm0282984,nm0751246",7.8,79114.0,[],0,0
75,tt0022286,151000.0,557000.0,tt0022286,The Public Enemy,1931,83,"Crime,Drama",nm0920074,"nm0321891,nm0109148,nm0857710",7.6,22873.0,[],1,0
76,tt0022495,1300000.0,4200000.0,tt0022495,Trader Horn,1931,122,"Action,Adventure,Drama",nm0886754,"nm0507180,nm0886861,nm0627454,nm0770337,nm0401738,nm0394791",6.1,1103.0,['nm0648448'],1,0
77,tt0022641,460733.0,1362000.0,tt0022641,As You Desire Me,1932,70,"Drama,Romance",nm0280463,"nm0685063,nm0548403",6.3,759.0,[],0,0
78,tt0022835,535000.0,1300000.0,tt0022835,Dr. Jekyll and Mr. Hyde,1931,98,"Horror,Sci-Fi",nm0541149,"nm0388755,nm0372698,nm0829044",7.6,15681.0,[],2,1
79,tt0022854,350000.0,1972000.0,tt0022854,Emma,1932,72,Drama,nm0113284,"nm0547966,nm0695292,nm0780803",7.0,1129.0,[],1,0
80,tt0022958,700000.0,2594000.0,tt0022958,Grand Hotel,1932,112,"Drama,Romance",nm0332539,"nm0062139,nm0237033,nm0049462,nm0941138",7.3,20693.0,[],0,1
81,tt0023151,621000.0,732000.0,tt0023151,The Lost Squadron,1932,79,"Drama,History,War",nm0002179,"nm0333338,nm0810290,nm0542534,nm0696190,nm0669277",6.4,814.0,[],0,0
82,tt0023196,558000.0,2227000.0,tt0023196,Mata Hari,1931,89,"Crime,Drama,Romance",nm0280463,"nm0322227,nm0083532,nm0026639,nm0256298",6.6,3929.0,[],0,0
83,tt0023238,219869.0,443000.0,tt0023238,The Most Dangerous Game,1932,63,"Action,Adventure,Horror","nm0681635,nm0774325","nm0187256,nm0175028",7.1,13869.0,[],0,0
84,tt0023305,350000.0,1108000.0,tt0023305,One Way Passage,1932,67,"Comedy,Drama,Romance",nm0307819,"nm0594594,nm0413711,nm0520501,nm0307819",7.5,4394.0,[],0,1
85,tt0023358,628000.0,1514000.0,tt0023358,Prosperity,1932,87,"Comedy,Drama",nm0939992,"nm0856923,nm0124918,nm0780803,nm0338751,nm0329304,nm0564970,nm0817809",6.3,288.0,[],0,0
86,tt0023382,408000.0,1223000.0,tt0023382,Red Dust,1932,83,"Comedy,Drama,Romance",nm0281808,"nm0536941,nm0172812,nm0829330",7.2,4875.0,[],0,0
87,tt0023523,654000.0,1237000.0,tt0023523,Strange Interlude,1932,109,Drama,nm0502752,nm0642156,5.6,834.0,[],0,0
88,tt0023775,187000.0,451000.0,tt0023775,Baby Face,1933,71,"Drama,Romance",nm0337586,"nm0548403,nm0778636,nm0953123",7.5,8024.0,[],0,0
89,tt0023876,1180280.0,7630000.0,tt0023876,Cavalcade,1933,112,"Drama,Romance,War",nm0515979,"nm0075351,nm0002021",5.8,5830.0,['nm0532257'],1,3
90,tt0023878,421000.0,747000.0,tt0023878,Central Airport,1933,72,Drama,"nm0920074,nm0337586","nm0416861,nm0595654,nm0786827",6.3,468.0,[],0,0
91,tt0023906,239000.0,522000.0,tt0023906,Convention City,1933,69,"Comedy,Music,Romance",nm0562845,"nm0590361,nm0520501,nm0158737",7.0,101.0,[],0,0
92,tt0023926,923055.0,2400000.0,tt0023926,Dancing Lady,1933,92,"Comedy,Musical,Romance",nm0502752,"nm0729694,nm0938439,nm0068650,nm0001076,nm0070361,nm0780803",6.7,2649.0,"['nm0140939', 'nm0289392', 'nm0656196']",0,0
93,tt0023948,435000.0,2156000.0,tt0023948,Dinner at Eight,1933,111,Drama,nm0002030,"nm0547966,nm0542534,nm0442151,nm0272209,nm0829330,nm0576046",7.5,8949.0,['nm0241901'],0,0
94,tt0024028,703000.0,2416000.0,tt0024028,Footlight Parade,1933,104,"Comedy,Musical,Romance",nm0045800,"nm0781719,nm0786827,nm0520501,nm0590361",7.5,6030.0,['nm2665866'],0,0
95,tt0024034,439000.0,2281000.0,tt0024034,42nd Street,1933,89,"Comedy,Drama,Musical",nm0045800,"nm0416861,nm0786827,nm0740622,nm0093456",7.3,12938.0,[],2,0
96,tt0024069,433000.0,3200000.0,tt0024069,Gold Diggers of 1933,1933,97,"Comedy,Drama,Musical",nm0503777,"nm0312510,nm0786827,nm0091200,nm0548993,nm0394479",7.7,9072.0,[],1,0
97,tt0024166,225000.0,2850000.0,tt0024166,I'm No Angel,1933,87,"Comedy,Music,Romance",nm0749484,"nm0922213,nm0107614",6.9,3963.0,[],0,0
98,tt0024216,672000.0,10000000.0,tt0024216,King Kong,1933,100,"Adventure,Horror,Sci-Fi","nm0178260,nm0774325","nm0187256,nm0741656,nm0178260,nm0908624,nm0330390",7.9,90318.0,"['nm0737172', 'nm0939688', 'nm2108099', 'nm2108780', 'nm2109286', 'nm2109747', 'nm2112212', 'nm2112671', 'nm2126250', 'nm2149991', 'nm2150548', 'nm2150650', 'nm2151980', 'nm2152525', 'nm2159139', 'nm2159855', 'nm2161089']",0,0
99,tt0024264,424000.0,2100000.0,tt0024264,Little Women,1933,115,"Drama,Family,Romance",nm0002030,"nm0017301,nm0556945,nm0373511,nm0028636,nm0088670,nm0102818,nm0276040,nm0376179,nm0613848,nm0827693,nm0875746,nm0878605",7.2,7875.0,[],2,1
100,tt0024481,1114000.0,2610000.0,tt0024481,Queen Christina,1933,99,"Biography,Drama,Romance",nm0541149,"nm0367814,nm0826554,nm0505996,nm0067103,nm0309567,nm0372942,nm0541149,nm0883328,nm0921995",7.5,8534.0,[],0,0
101,tt0024548,200000.0,2200000.0,tt0024548,She Done Him Wrong,1933,66,"Comedy,Drama,History",nm0792514,"nm0922213,nm0857710,nm0109148",6.3,6990.0,[],1,0
102,tt0024865,820000.0,1258000.0,tt0024865,The Barretts of Wimpole Street,1934,109,"Biography,Drama,Romance",nm0291548,"nm0078667,nm0883328,nm0921995,nm0829330",6.9,2103.0,"['nm0137410', 'nm0175596', 'nm0809295', 'nm3311615']",2,0
103,tt0024873,800000.0,1300000.0,tt0024873,Belle of the Nineties,1934,73,"Comedy,Drama,Musical",nm0564970,"nm0922213,nm0905937",6.3,910.0,"['nm14434976', 'nm14434979']",0,0
104,tt0024894,95745.0,236000.0,tt0024894,The Black Cat,1934,65,"Crime,Horror,Romance",nm0880618,"nm0000590,nm0750537,nm0880618,nm0453311",6.9,12841.0,[],0,0
105,tt0024916,668900.0,1400000.0,tt0024916,Broadway Bill,1934,104,"Comedy,Drama",nm0001008,"nm0728307,nm0375446,nm0118227",6.6,1144.0,"['nm0875851', 'nm3183794']",0,0
106,tt0025101,317000.0,965000.0,tt0025101,Fashions of 1934,1934,78,"Comedy,Drama,Musical",nm0226189,"nm0378540,nm0259022,nm0172342,nm0240417,nm0548403,nm0778636",6.6,2001.0,['nm11651226'],0,0
107,tt0025132,420069.0,2199000.0,tt0025132,Forsaking All Others,1934,83,"Comedy,Drama,Romance",nm0886754,"nm0000581,nm0147119,nm0731060,nm0001076",6.4,1561.0,[],0,0
108,tt0025164,520000.0,1800000.0,tt0025164,The Gay Divorcee,1934,107,"Comedy,Musical,Romance",nm0762263,"nm0852313,nm0916177,nm0388755,nm0547938,nm0949130,nm0442137,nm0070361,nm0359748,nm0543122,nm0712060",7.4,8556.0,[],4,1
109,tt0025316,325000.0,4500000.0,tt0025316,It Happened One Night,1934,105,"Comedy,Romance",nm0001008,"nm0728307,nm0011343",8.1,111400.0,"['nm0187310', 'nm0511535']",0,5
110,tt0025601,733150.0,2500000.0,tt0025601,One Night of Love,1934,84,"Comedy,Music,Romance",nm0006276,"nm0491076,nm0332905,nm0636002,nm0817328,nm0063570",5.6,741.0,['nm0323056'],4,2
111,tt0025617,947000.0,1120000.0,tt0025617,The Painted Veil,1934,85,"Drama,Romance",nm0092915,"nm0576046,nm0826554,nm0280223,nm0560857",6.5,1691.0,[],0,0
112,tt0025878,226408.0,1423000.0,tt0025878,The Thin Man,1934,91,"Comedy,Crime,Mystery",nm0886754,"nm0352443,nm0329304,nm0358591",7.9,32308.0,[],4,0
113,tt0026043,366000.0,1281000.0,tt0026043,After Office Hours,1935,72,"Comedy,Crime,Drama",nm0502752,"nm0821716,nm0886861,nm0542534,nm0000581,nm0096129",6.4,1023.0,[],0,0
114,tt0026056,342000.0,770000.0,tt0026056,Alice Adams,1935,99,"Comedy,Drama,Romance",nm0828419,"nm0850483,nm0949130,nm0644420,nm0613848",6.9,4523.0,[],2,0
115,tt0026071,1152000.0,1439000.0,tt0026071,Anna Karenina,1935,95,"Drama,Romance",nm0113284,"nm0866243,nm0199304,nm0826554,nm0067103",7.0,5740.0,[],0,0
116,tt0026073,354000.0,620000.0,tt0026073,Annie Oakley,1935,90,"Biography,Drama,Western",nm0828419,"nm0768540,nm0878605,nm0276284,nm0011485",6.6,1883.0,['nm0185765'],0,0
117,tt0026129,369000.0,1237000.0,tt0026129,Bordertown,1935,90,"Crime,Drama,Film-Noir",nm0562845,"nm0236418,nm0810290,nm0520501,nm0333958",6.6,1984.0,[],0,0
118,tt0026138,393750.0,2000000.0,tt0026138,Bride of Frankenstein,1935,75,"Drama,Horror,Sci-Fi",nm0001843,"nm0791217,nm0403398,nm0049721,nm0076653,nm0088662,nm0282984,nm0531878,nm0715723,nm0792670,nm1073460,nm2191908",7.8,52845.0,[],1,0
119,tt0026266,1073000.0,3064000.0,tt0026266,"The Personal History, Adventures, Experience, & Observation of David Copperfield the Younger",1935,130,"Adventure,Drama,Family",nm0002030,"nm0002042,nm0909484,nm0261455,nm0168829",7.4,4708.0,[],0,0
120,tt0026529,243000.0,950000.0,tt0026529,The Informer,1935,91,"Crime,Drama",nm0000406,"nm0629580,nm0641018",7.4,7080.0,[],2,4
121,tt0026752,1950000.0,4460000.0,tt0026752,Mutiny on the Bounty,1935,132,"Adventure,Biography,Drama",nm0515979,"nm0421255,nm0299154,nm0933133,nm0635079,nm0355681,nm0004290,nm0268513",7.6,24659.0,[],7,1
122,tt0026768,782000.0,2057000.0,tt0026768,Naughty Marietta,1935,105,"Drama,Musical,Romance","nm0502752,nm0886754","nm0949995,nm0536941,nm0329304,nm0352443,nm0270765,nm0403398,nm0818415,nm0933133",6.5,1508.0,[],1,1
123,tt0027040,280000.0,831000.0,tt0027040,Star of Midnight,1935,90,"Comedy,Mystery,Romance",nm0731596,"nm0337914,nm0892044,nm0442137,nm0733907",6.7,1745.0,[],0,0
124,tt0027067,641000.0,497000.0,tt0027067,Sylvia Scarlett,1935,95,"Comedy,Drama,Romance",nm0002030,"nm0881148,nm0171924,nm0644420,nm0533283",6.2,4512.0,[],0,0
125,tt0027125,609000.0,3202000.0,tt0027125,Top Hat,1935,101,"Comedy,Musical,Romance",nm0762263,"nm0852313,nm0778818,nm0015801,nm0267022,nm0391750,nm0639130,nm0817809",7.7,20565.0,[],4,0
126,tt0027260,673000.0,3165000.0,tt0027260,After the Thin Man,1936,112,"Comedy,Crime,Mystery",nm0886754,"nm0329304,nm0352443,nm0358591",7.6,12052.0,['nm3429692'],1,0
127,tt0027300,1192000.0,2750000.0,tt0027300,Anthony Adverse,1936,141,"Adventure,Drama,Romance","nm0503777,nm0002031","nm0020574,nm0316807,nm0471341",6.3,2003.0,['nm0139202'],3,4
128,tt0027357,289696.0,359009.0,tt0027357,Big Brown Eyes,1936,77,"Comedy,Crime,Mystery",nm0909825,"nm0909825,nm0360127,nm0335455",6.5,1160.0,['nm0133930'],0,0
129,tt0027395,289000.0,670000.0,tt0027395,The Bride Walks Out,1936,75,"Comedy,Romance",nm0419265,"nm0938439,nm0258525,nm0736911",5.7,683.0,[],0,0
130,tt0027438,1200000.0,2736000.0,tt0027438,The Charge of the Light Brigade,1936,115,"Action,Adventure,Romance",nm0002031,"nm0855139,nm0415004,nm0500284",7.0,5444.0,"['nm0390051', 'nm0605782', 'nm0760829', 'nm0781289']",2,1
131,tt0027630,747000.0,2727000.0,tt0027630,Follow the Fleet,1936,110,"Comedy,Musical,Romance",nm0762263,"nm0852313,nm0778818,nm0651661,nm0513858,nm0949130",7.1,4696.0,[],0,0
132,tt0027652,604000.0,1300000.0,tt0027652,Fury,1936,92,"Crime,Drama,Film-Noir",nm0000485,"nm0179993,nm0000485,nm0469915",7.8,13635.0,[],1,0
133,tt0027690,1119000.0,2019000.0,tt0027690,The Gorgeous Hussy,1936,103,"Drama,History",nm0113284,"nm0604453,nm0043081,nm0011343",5.6,1362.0,[],2,0
134,tt0027893,590000.0,1037000.0,tt0027893,Little Lord Fauntleroy,1936,102,"Drama,Family",nm0188669,"nm0122364,nm0909484,nm0188669,nm0770337",7.3,2484.0,[],0,0
135,tt0027948,864000.0,1276000.0,tt0027948,Mary of Scotland,1936,123,"Biography,Drama,History","nm0329574,nm0000406","nm0629580,nm0027173,nm0644420",6.3,2781.0,[],0,0
136,tt0027977,1500000.0,1800000.0,tt0027977,Modern Times,1936,87,"Comedy,Drama,Romance",nm0000122,nm0000122,8.5,257500.0,"['nm0721637', 'nm0840339']",0,0
137,tt0028010,575375.0,684200.0,tt0028010,My Man Godfrey,1936,94,"Comedy,Drama,Romance",nm0478441,"nm0753452,nm0368719,nm0015399,nm0478441,nm0696190",7.9,26268.0,[],6,0
138,tt0028216,1300000.0,5273000.0,tt0028216,San Francisco,1936,115,"Drama,Music,Romance",nm0886754,"nm0002616,nm0394267,nm0542534",7.2,6058.0,[],5,1
139,tt0028333,886000.0,2600000.0,tt0028333,Swing Time,1936,103,"Comedy,Musical,Romance",nm0828419,"nm0512231,nm0778818,nm0312510,nm0391750,nm0416861,nm0892044,nm0949130",7.5,14518.0,[],1,1
