Movie_id,Budget,Revenue
tt0204913,0.0,0.0
tt0204914,0.0,0.0
tt0204916,0.0,0.0
tt0204924,0.0,0.0
tt0204926,0.0,0.0
tt0204931,0.0,0.0
tt0204932,0.0,0.0
tt0204933,0.0,0.0
tt0204946,28000000.0,90449929.0
tt0204958,0.0,0.0
tt0204960,0.0,0.0
tt0204966,0.0,0.0
tt0204972,,
tt0204983,0.0,0.0
tt0204989,0.0,0.0
tt0204997,,
tt0204999,0.0,0.0
tt0205000,17000000.0,65500000.0
tt0205001,0.0,0.0
tt0205003,,
tt0205007,0.0,0.0
tt0205010,0.0,0.0
tt0205011,0.0,0.0
tt0205018,0.0,0.0
tt0205027,0.0,0.0
tt0205041,0.0,0.0
tt0205044,0.0,0.0
tt0205064,0.0,0.0
tt0205072,,
tt0205073,0.0,0.0
tt0205076,,
tt0205093,0.0,0.0
tt0205094,,
tt0205095,0.0,0.0
tt0205098,0.0,0.0
tt0205101,0.0,0.0
tt0205103,0.0,0.0
tt0205107,0.0,0.0
tt0205110,0.0,0.0
tt0205113,0.0,0.0
tt0205124,0.0,0.0
tt0205143,0.0,0.0
tt0205171,0.0,0.0
tt0205174,0.0,0.0
tt0205177,0.0,0.0
tt0205182,0.0,0.0
tt0205190,0.0,0.0
tt0205199,,
tt0205205,,
tt0205210,,
tt0205212,,
tt0205218,0.0,0.0
tt0205231,0.0,0.0
tt0205241,0.0,0.0
tt0205245,0.0,0.0
tt0205250,0.0,0.0
tt0205255,0.0,0.0
tt0205264,,
tt0205266,,
tt0205269,0.0,0.0
tt0205270,0.0,0.0
tt0205271,23000000.0,22844291.0
tt0205273,,
tt0205281,0.0,0.0
tt0205283,0.0,0.0
tt0205284,0.0,0.0
tt0205290,0.0,0.0
tt0205299,0.0,0.0
tt0205301,0.0,0.0
tt0205302,0.0,0.0
tt0205306,0.0,0.0
tt0205307,0.0,0.0
tt0205314,0.0,0.0
tt0205317,0.0,0.0
tt0205332,0.0,0.0
tt0205336,0.0,0.0
tt0205345,0.0,0.0
tt0205380,0.0,0.0
tt0205385,0.0,0.0
tt0205388,0.0,0.0
tt0205407,0.0,0.0
tt0205411,0.0,0.0
tt0205415,0.0,0.0
tt0205418,0.0,0.0
tt0205422,0.0,0.0
tt0205430,0.0,0.0
tt0205445,0.0,0.0
tt0205448,0.0,0.0
tt0205451,0.0,0.0
tt0205454,0.0,0.0
tt0205457,0.0,0.0
tt0205461,19000000.0,19748009.0
tt0205474,0.0,0.0
tt0205476,,
tt0205481,0.0,0.0
tt0205484,,
tt0205485,0.0,0.0
tt0205489,0.0,0.0
tt0205493,0.0,1791553.0
tt0205495,0.0,0.0
tt0205497,,
tt0205498,0.0,0.0
tt0205505,0.0,0.0
tt0205506,0.0,0.0
tt0205507,0.0,0.0
tt0205510,0.0,0.0
tt0205526,0.0,0.0
tt0205549,,
tt0205566,0.0,0.0
tt0205573,,
tt0205588,0.0,0.0
tt0205599,0.0,0.0
tt0205718,0.0,0.0
tt0205722,0.0,0.0
tt0205725,0.0,0.0
tt0205726,0.0,0.0
tt0205727,0.0,0.0
tt0205729,0.0,0.0
tt0205735,0.0,0.0
tt0205738,0.0,0.0
tt0205750,0.0,0.0
tt0205763,0.0,0.0
tt0205774,0.0,0.0
tt0205778,0.0,0.0
tt0205779,0.0,0.0
tt0205803,10000.0,150000.0
tt0205804,0.0,0.0
tt0205835,0.0,0.0
tt0205836,0.0,0.0
tt0205837,0.0,0.0
tt0205843,0.0,0.0
tt0205851,0.0,0.0
tt0205864,0.0,0.0
tt0205872,0.0,0.0
tt0205873,0.0,0.0
tt0205874,0.0,0.0
tt0205877,,
tt0205880,0.0,0.0
tt0205881,0.0,0.0
tt0205882,0.0,0.0
tt0205884,0.0,0.0
tt0205907,0.0,0.0
tt0205924,0.0,0.0
tt0205932,0.0,0.0
tt0205936,500000.0,0.0
tt0205941,800000.0,0.0
tt0205942,,
tt0205948,0.0,0.0
tt0205958,0.0,0.0
tt0205963,0.0,0.0
tt0205967,,
tt0205968,0.0,0.0
tt0205976,1.0,0.0
tt0205991,0.0,0.0
tt0205997,0.0,0.0
tt0206004,0.0,0.0
tt0206012,0.0,0.0
tt0206013,0.0,0.0
tt0206020,0.0,0.0
tt0206044,0.0,0.0
tt0206046,0.0,0.0
tt0206048,0.0,0.0
tt0206065,0.0,0.0
tt0206067,0.0,0.0
tt0206072,0.0,0.0
tt0206074,0.0,0.0
tt0206075,0.0,0.0
tt0206077,0.0,0.0
tt0206080,,
tt0206087,0.0,0.0
tt0206088,0.0,0.0
tt0206089,,
tt0206093,0.0,0.0
tt0206094,0.0,0.0
tt0206098,0.0,0.0
tt0206099,0.0,0.0
tt0206107,,
tt0206113,13500000.0,517262.0
tt0206117,0.0,0.0
tt0206118,0.0,0.0
tt0206124,0.0,0.0
tt0206128,0.0,0.0
tt0206145,0.0,0.0
tt0206151,0.0,0.0
tt0206152,0.0,0.0
tt0206154,0.0,0.0
tt0206168,0.0,0.0
tt0206181,0.0,0.0
tt0206184,0.0,0.0
tt0206187,0.0,0.0
tt0206200,4000000.0,400000.0
tt0206207,,
tt0206210,0.0,0.0
tt0206211,,
tt0206216,0.0,0.0
tt0206223,0.0,0.0
tt0206224,,
tt0206226,1500000.0,268117.0
tt0206238,0.0,0.0
tt0206244,0.0,0.0
tt0206254,0.0,0.0
tt0206258,0.0,0.0
tt0206270,0.0,0.0
tt0206272,0.0,0.0
tt0206275,13000000.0,131706809.0
tt0206281,0.0,0.0
tt0206285,0.0,0.0
tt0206290,0.0,0.0
tt0206301,0.0,0.0
tt0206302,0.0,0.0
tt0206303,0.0,0.0
tt0206309,,
tt0206310,0.0,0.0
tt0206313,0.0,0.0
tt0206314,23000000.0,36642838.0
tt0206321,0.0,0.0
tt0206327,0.0,0.0
tt0206334,0.0,0.0
tt0206342,0.0,0.0
tt0206348,0.0,0.0
tt0206351,,
tt0206366,0.0,0.0
tt0206367,0.0,628387.0
tt0206373,0.0,0.0
tt0206381,0.0,0.0
tt0206385,0.0,0.0
tt0206386,0.0,0.0
tt0206390,0.0,0.0
tt0206393,0.0,0.0
tt0206396,0.0,0.0
tt0206405,0.0,0.0
tt0206420,8000000.0,10194274.0
tt0206427,0.0,0.0
tt0206439,0.0,0.0
tt0206442,0.0,0.0
tt0206443,0.0,0.0
tt0206446,0.0,0.0
tt0206457,0.0,0.0
tt0206529,0.0,0.0
tt0206534,0.0,32200.0
tt0206538,0.0,0.0
tt0206539,0.0,0.0
tt0206540,0.0,0.0
tt0206544,0.0,0.0
tt0206545,0.0,0.0
tt0206550,0.0,0.0
tt0206553,0.0,0.0
tt0206554,0.0,0.0
tt0206559,0.0,0.0
tt0206561,0.0,0.0
tt0206564,0.0,0.0
tt0206569,0.0,0.0
tt0206575,0.0,0.0
tt0206582,,
tt0206608,0.0,0.0
tt0206610,0.0,0.0
tt0206611,0.0,0.0
tt0206628,0.0,0.0
tt0206631,0.0,0.0
tt0206634,76000000.0,70595464.0
tt0206640,0.0,0.0
tt0206659,0.0,0.0
tt0206665,0.0,0.0
tt0206669,0.0,0.0
tt0206670,,
tt0206692,0.0,0.0
tt0206694,0.0,0.0
tt0206698,0.0,0.0
tt0206702,0.0,0.0
tt0206706,0.0,0.0
tt0206707,0.0,0.0
tt0206711,0.0,0.0
tt0206715,0.0,0.0
tt0206716,0.0,0.0
tt0206720,0.0,0.0
tt0206722,0.0,0.0
tt0206729,0.0,0.0
tt0206738,0.0,0.0
tt0206740,0.0,0.0
tt0206742,0.0,0.0
tt0206744,0.0,0.0
tt0206746,0.0,0.0
tt0206754,0.0,0.0
tt0206758,,
tt0206762,0.0,0.0
tt0206763,0.0,0.0
tt0206778,,
tt0206791,0.0,0.0
tt0206795,0.0,0.0
tt0206805,0.0,0.0
tt0206806,,
tt0206817,0.0,0.0
tt0206827,0.0,0.0
tt0206833,0.0,0.0
tt0206840,0.0,0.0
tt0206845,0.0,0.0
tt0206851,0.0,0.0
tt0206852,0.0,0.0
tt0206858,0.0,0.0
tt0206859,0.0,0.0
tt0206860,0.0,0.0
tt0206865,0.0,0.0
tt0206866,0.0,0.0
tt0206867,0.0,0.0
tt0206871,0.0,0.0
tt0206872,,
tt0206874,0.0,0.0
tt0206877,0.0,0.0
tt0206879,0.0,0.0
tt0206893,0.0,0.0
tt0206896,0.0,0.0
tt0206898,0.0,0.0
tt0206912,0.0,0.0
tt0206917,20170000.0,1800000.0
tt0206920,0.0,0.0
tt0206921,0.0,0.0
tt0206922,0.0,0.0
tt0206926,0.0,0.0
tt0206938,0.0,0.0
tt0206944,0.0,0.0
tt0206947,0.0,0.0
tt0206962,0.0,0.0
tt0206963,5250000.0,595005.0
tt0206969,0.0,0.0
tt0206989,0.0,0.0
tt0206990,0.0,0.0
tt0206998,0.0,0.0
tt0206999,0.0,0.0
tt0207002,,
tt0207003,,
tt0207007,0.0,0.0
tt0207021,0.0,0.0
tt0207022,0.0,0.0
tt0207023,0.0,0.0
tt0207026,0.0,0.0
tt0207027,0.0,0.0
tt0207031,0.0,0.0
tt0207036,0.0,0.0
tt0207038,0.0,0.0
tt0207051,0.0,0.0
tt0207061,0.0,0.0
tt0207077,0.0,0.0
tt0207089,0.0,0.0
tt0207093,0.0,0.0
tt0207103,0.0,0.0
tt0207105,0.0,0.0
tt0207106,0.0,0.0
tt0207107,0.0,0.0
tt0207116,0.0,0.0
tt0207125,0.0,0.0
tt0207130,,
tt0207145,0.0,0.0
tt0207155,0.0,0.0
tt0207158,0.0,0.0
tt0207161,0.0,0.0
tt0207163,0.0,0.0
tt0207166,0.0,0.0
tt0207167,0.0,0.0
tt0207171,,
tt0207179,0.0,0.0
tt0207195,0.0,0.0
tt0207198,0.0,0.0
tt0207201,70000000.0,374100000.0
tt0207212,0.0,0.0
tt0207222,0.0,0.0
tt0207236,0.0,0.0
tt0207290,,
tt0207291,0.0,0.0
tt0207295,0.0,0.0
tt0207296,0.0,0.0
tt0207300,0.0,0.0
tt0207308,0.0,0.0
tt0207317,0.0,0.0
tt0207319,0.0,0.0
tt0207320,0.0,0.0
tt0207322,0.0,0.0
tt0207326,0.0,0.0
tt0207333,1500000.0,0.0
tt0207334,0.0,0.0
tt0207337,,
tt0207338,0.0,0.0
tt0207340,0.0,0.0
tt0207341,5400000.0,2200000.0
tt0207346,0.0,0.0
tt0207349,0.0,0.0
tt0207350,0.0,0.0
tt0207353,0.0,0.0
tt0207355,0.0,0.0
tt0207356,0.0,0.0
tt0207357,0.0,0.0
tt0207358,0.0,0.0
tt0207359,0.0,0.0
tt0207361,0.0,0.0
tt0207362,0.0,0.0
tt0207363,0.0,0.0
tt0207365,0.0,0.0
tt0207367,0.0,0.0
tt0207372,0.0,0.0
tt0207373,0.0,0.0
tt0207374,0.0,0.0
tt0207377,0.0,0.0
tt0207379,0.0,0.0
tt0207381,0.0,0.0
tt0207383,0.0,0.0
tt0207385,0.0,0.0
tt0207406,0.0,0.0
tt0207407,0.0,0.0
tt0207409,0.0,0.0
tt0207419,,
tt0207421,0.0,0.0
tt0207423,,
tt0207427,0.0,0.0
tt0207432,0.0,0.0
tt0207433,0.0,0.0
tt0207434,0.0,0.0
tt0207438,0.0,0.0
tt0207440,0.0,0.0
tt0207447,0.0,0.0
tt0207453,0.0,0.0
tt0207455,,
tt0207479,0.0,0.0
tt0207481,0.0,0.0
tt0207482,0.0,0.0
tt0207489,0.0,0.0
tt0207495,,
tt0207498,0.0,0.0
tt0207499,0.0,0.0
tt0207500,,
tt0207502,0.0,0.0
tt0207513,0.0,0.0
tt0207520,0.0,0.0
tt0207521,0.0,0.0
tt0207524,7300000.0,0.0
tt0207528,,
tt0207529,0.0,0.0
tt0207554,0.0,0.0
tt0207568,0.0,0.0
tt0207573,0.0,0.0
tt0207585,0.0,0.0
tt0207596,0.0,0.0
tt0207597,0.0,0.0
tt0207608,0.0,0.0
tt0207626,0.0,0.0
tt0207630,,
tt0207631,0.0,0.0
tt0207635,0.0,0.0
tt0207638,0.0,0.0
tt0207651,0.0,0.0
tt0207672,0.0,0.0
tt0207676,0.0,0.0
tt0207687,0.0,0.0
tt0207696,,
tt0207703,0.0,0.0
tt0207709,0.0,0.0
tt0207717,0.0,0.0
tt0207721,0.0,0.0
tt0207727,0.0,0.0
tt0207728,0.0,0.0
tt0207729,,
tt0207738,0.0,0.0
tt0207744,0.0,0.0
tt0207745,0.0,0.0
tt0207755,0.0,0.0
tt0207776,0.0,0.0
tt0207784,0.0,0.0
tt0207796,0.0,0.0
tt0207801,0.0,0.0
tt0207803,0.0,0.0
tt0207807,0.0,0.0
tt0207811,0.0,0.0
tt0207820,0.0,0.0
tt0207826,0.0,0.0
tt0207839,0.0,0.0
tt0207853,0.0,0.0
tt0207942,0.0,0.0
tt0207943,0.0,0.0
tt0207956,0.0,0.0
tt0207964,0.0,0.0
tt0207973,0.0,0.0
tt0207983,0.0,0.0
tt0207988,0.0,0.0
tt0207996,0.0,0.0
tt0208003,30000000.0,174000000.0
tt0208017,0.0,0.0
tt0208021,0.0,0.0
tt0208026,0.0,0.0
tt0208028,0.0,0.0
tt0208030,0.0,0.0
tt0208032,0.0,0.0
tt0208035,0.0,0.0
tt0208036,0.0,0.0
tt0208037,0.0,0.0
tt0208050,0.0,0.0
tt0208056,0.0,0.0
tt0208060,0.0,0.0
tt0208067,39542.0,0.0
tt0208069,0.0,0.0
tt0208070,0.0,0.0
tt0208078,0.0,0.0
tt0208084,0.0,0.0
tt0208085,0.0,0.0
tt0208088,0.0,0.0
tt0208092,10000000.0,83600000.0
tt0208094,0.0,0.0
tt0208098,0.0,0.0
tt0208100,0.0,0.0
tt0208103,0.0,0.0
tt0208104,0.0,0.0
tt0208106,0.0,0.0
tt0208114,0.0,0.0
tt0208115,0.0,0.0
tt0208117,0.0,0.0
tt0208127,,
tt0208128,0.0,0.0
tt0208159,0.0,0.0
tt0208173,0.0,0.0
tt0208176,0.0,0.0
tt0208178,0.0,0.0
tt0208181,0.0,0.0
tt0208186,0.0,0.0
tt0208188,0.0,0.0
tt0208190,0.0,0.0
tt0208196,0.0,688510.0
tt0208198,0.0,0.0
tt0208204,0.0,0.0
tt0208210,0.0,0.0
tt0208223,0.0,0.0
tt0208225,0.0,0.0
tt0208233,0.0,0.0
tt0208235,0.0,0.0
tt0208246,0.0,0.0
tt0208254,0.0,0.0
tt0208261,0.0,0.0
tt0208271,0.0,0.0
tt0208285,0.0,0.0
tt0208288,0.0,0.0
tt0208298,0.0,0.0
tt0208300,0.0,0.0
tt0208304,0.0,0.0
tt0208305,0.0,0.0
tt0208306,0.0,0.0
tt0208334,0.0,0.0
tt0208336,100000.0,0.0
tt0208348,0.0,0.0
tt0208349,0.0,0.0
tt0208350,0.0,0.0
tt0208361,0.0,0.0
tt0208390,0.0,0.0
tt0208392,0.0,0.0
tt0208393,0.0,0.0
tt0208394,0.0,0.0
tt0208408,0.0,0.0
tt0208412,,
tt0208417,0.0,0.0
tt0208419,0.0,0.0
tt0208420,0.0,0.0
tt0208421,0.0,0.0
tt0208422,0.0,0.0
tt0208423,0.0,0.0
tt0208424,0.0,0.0
tt0208427,0.0,0.0
tt0208429,0.0,0.0
tt0208432,0.0,0.0
tt0208438,0.0,0.0
tt0208464,0.0,0.0
tt0208469,0.0,0.0
tt0208470,0.0,0.0
tt0208474,0.0,0.0
tt0208478,0.0,0.0
tt0208480,,
tt0208481,0.0,0.0
tt0208483,0.0,0.0
tt0208485,0.0,0.0
tt0208488,0.0,0.0
tt0208491,0.0,177098.0
tt0208495,0.0,0.0
tt0208504,0.0,0.0
tt0208505,0.0,0.0
tt0208522,0.0,0.0
tt0208545,,
tt0208546,0.0,0.0
tt0208554,0.0,0.0
tt0208557,0.0,0.0
tt0208596,,
tt0208599,0.0,0.0
tt0208606,0.0,0.0
tt0208655,0.0,0.0
tt0208658,0.0,0.0
tt0208663,0.0,0.0
tt0208675,0.0,0.0
tt0208676,0.0,0.0
tt0208680,0.0,0.0
tt0208682,0.0,0.0
tt0208684,,
tt0208694,0.0,0.0
tt0208696,0.0,0.0
tt0208697,0.0,0.0
tt0208701,0.0,0.0
tt0208702,0.0,0.0
tt0208704,0.0,0.0
tt0208705,0.0,0.0
tt0208706,0.0,0.0
tt0208708,,
tt0208709,0.0,0.0
tt0208710,0.0,0.0
tt0208711,0.0,0.0
tt0208719,0.0,0.0
tt0208726,0.0,0.0
tt0208727,,
tt0208779,0.0,0.0
tt0208783,0.0,0.0
tt0208842,0.0,0.0
tt0208858,0.0,0.0
tt0208869,0.0,0.0
tt0208870,0.0,5659.0
tt0208871,0.0,0.0
tt0208874,20000000.0,22428990.0
tt0208883,0.0,0.0
tt0208889,0.0,0.0
tt0208892,0.0,0.0
tt0208899,0.0,0.0
tt0208903,0.0,0.0
tt0208910,,
tt0208911,0.0,0.0
tt0208912,0.0,0.0
tt0208917,0.0,0.0
tt0208927,1500.0,0.0
tt0208931,0.0,0.0
tt0208942,0.0,0.0
tt0208948,0.0,0.0
tt0208956,0.0,0.0
tt0208970,0.0,0.0
tt0208981,0.0,0.0
tt0208988,63600000.0,19412993.0
tt0208990,0.0,0.0
tt0208993,0.0,0.0
tt0208995,0.0,0.0
tt0208997,0.0,0.0
tt0209000,0.0,0.0
tt0209002,0.0,0.0
tt0209020,0.0,0.0
tt0209037,0.0,0.0
tt0209043,0.0,0.0
tt0209045,0.0,0.0
tt0209046,0.0,0.0
tt0209049,,
tt0209052,0.0,0.0
tt0209055,0.0,0.0
tt0209072,0.0,0.0
tt0209077,1300000.0,447741.0
tt0209082,,
tt0209086,0.0,0.0
tt0209088,0.0,0.0
tt0209089,0.0,0.0
tt0209098,0.0,0.0
tt0209107,0.0,0.0
tt0209109,0.0,0.0
tt0209118,0.0,0.0
tt0209123,0.0,0.0
tt0209124,0.0,0.0
tt0209142,0.0,0.0
tt0209143,0.0,0.0
tt0209144,9000000.0,40000000.0
tt0209163,98000000.0,443280904.0
tt0209174,0.0,0.0
tt0209180,0.0,0.0
tt0209187,0.0,0.0
tt0209188,0.0,0.0
tt0209189,0.0,0.0
tt0209203,0.0,0.0
tt0209211,0.0,0.0
tt0209212,0.0,0.0
tt0209216,55000.0,100000.0
tt0209217,0.0,0.0
tt0209223,0.0,0.0
tt0209246,0.0,0.0
tt0209253,0.0,0.0
tt0209263,0.0,0.0
tt0209267,0.0,0.0
tt0209271,0.0,0.0
tt0209279,0.0,0.0
tt0209280,0.0,0.0
tt0209293,0.0,0.0
tt0209296,0.0,0.0
tt0209320,0.0,0.0
tt0209322,0.0,0.0
tt0209331,0.0,0.0
tt0209335,0.0,0.0
tt0209350,0.0,0.0
tt0209351,0.0,0.0
tt0209358,0.0,0.0
tt0209359,0.0,0.0
tt0209363,0.0,0.0
tt0209368,0.0,0.0
tt0209370,0.0,0.0
tt0209371,0.0,0.0
tt0209374,0.0,0.0
tt0209375,0.0,0.0
tt0209377,0.0,0.0
tt0209389,0.0,0.0
tt0209390,0.0,0.0
tt0209396,0.0,0.0
tt0209407,0.0,0.0
tt0209413,0.0,0.0
tt0209428,0.0,0.0
tt0209435,0.0,0.0
tt0209445,0.0,0.0
tt0209463,0.0,0.0
tt0209464,370000.0,0.0
tt0209475,35000000.0,94700000.0
tt0209485,0.0,0.0
tt0209486,0.0,0.0
tt0209489,0.0,0.0
tt0209492,,
tt0209502,0.0,0.0
tt0209503,0.0,0.0
tt0209504,0.0,0.0
tt0209510,0.0,0.0
tt0209514,0.0,0.0
tt0209868,0.0,0.0
tt0209872,0.0,0.0
tt0209885,0.0,0.0
tt0209893,0.0,0.0
tt0209899,0.0,0.0
tt0209905,0.0,0.0
tt0209912,0.0,0.0
tt0209923,0.0,0.0
tt0209924,0.0,0.0
tt0209933,0.0,0.0
tt0209936,0.0,0.0
tt0209941,0.0,0.0
tt0209944,0.0,0.0
tt0209950,0.0,0.0
tt0209952,0.0,0.0
tt0209958,33000000.0,104155843.0
tt0209959,0.0,0.0
tt0209972,0.0,0.0
tt0209973,0.0,0.0
tt0209974,0.0,0.0
tt0209991,0.0,0.0
tt0209994,0.0,0.0
tt0209998,0.0,0.0
tt0210000,0.0,0.0
tt0210003,0.0,0.0
tt0210016,0.0,0.0
tt0210026,0.0,0.0
tt0210031,0.0,0.0
tt0210040,0.0,0.0
tt0210043,0.0,0.0
tt0210052,0.0,0.0
tt0210056,0.0,0.0
tt0210065,0.0,30915.0
tt0210066,0.0,0.0
tt0210069,0.0,0.0
tt0210070,5000000.0,0.0
