Movie_id,Budget,Revenue
tt3815430,0.0,0.0
tt3815552,0.0,0.0
tt3815704,,
tt3815748,0.0,0.0
tt3815804,0.0,0.0
tt3815986,0.0,0.0
tt3815994,30.0,0.0
tt3816388,0.0,0.0
tt3816392,,
tt3816458,0.0,0.0
tt3816492,0.0,0.0
tt3816526,0.0,65220000.0
tt3816614,3200000.0,0.0
tt3816908,,
tt3816964,0.0,0.0
tt3817158,0.0,0.0
tt3817188,3500000.0,0.0
tt3817198,0.0,0.0
tt3817334,0.0,39800.0
tt3817354,,
tt3817494,0.0,0.0
tt3817634,0.0,0.0
tt3817652,0.0,0.0
tt3817724,,
tt3817848,0.0,0.0
tt3817910,0.0,0.0
tt3817950,0.0,0.0
tt3817962,0.0,0.0
tt3817988,0.0,0.0
tt3818022,500.0,0.0
tt3818286,0.0,0.0
tt3818452,0.0,0.0
tt3818460,0.0,0.0
tt3818552,0.0,0.0
tt3818654,0.0,0.0
tt3818692,0.0,0.0
tt3818824,0.0,0.0
tt3818826,0.0,0.0
tt3819160,40000.0,0.0
tt3819170,0.0,0.0
tt3819192,0.0,0.0
tt3819236,0.0,0.0
tt3819610,0.0,0.0
tt3819668,5000000.0,61768190.0
tt3820042,0.0,0.0
tt3820086,0.0,0.0
tt3820326,,
tt3820346,0.0,0.0
tt3820450,0.0,0.0
tt3820728,,
tt3820900,,
tt3820924,0.0,0.0
tt3821074,0.0,0.0
tt3821172,,
tt3821326,0.0,0.0
tt3821390,0.0,0.0
tt3822076,0.0,0.0
tt3822170,0.0,0.0
tt3822210,0.0,0.0
tt3822388,0.0,0.0
tt3822396,1100000.0,7700000.0
tt3822410,0.0,0.0
tt3822454,,
tt3822600,0.0,0.0
tt3822606,0.0,0.0
tt3822630,0.0,0.0
tt3822658,,
tt3822666,,
tt3822858,0.0,0.0
tt3822882,0.0,0.0
tt3822896,0.0,0.0
tt3823018,0.0,0.0
tt3823042,0.0,0.0
tt3823098,0.0,0.0
tt3823116,0.0,14400000.0
tt3823282,0.0,0.0
tt3823392,0.0,0.0
tt3823672,0.0,0.0
tt3823774,0.0,0.0
tt3823790,0.0,0.0
tt3823810,0.0,0.0
tt3823912,3000000.0,0.0
tt3824030,0.0,0.0
tt3824034,0.0,0.0
tt3824038,1156019.0,0.0
tt3824254,,
tt3824388,0.0,0.0
tt3824412,0.0,104507.0
tt3824432,0.0,0.0
tt3824442,0.0,0.0
tt3824458,100000.0,925000.0
tt3824482,0.0,0.0
tt3824496,,
tt3824592,0.0,0.0
tt3824648,0.0,0.0
tt3824722,500000.0,0.0
tt3824950,0.0,0.0
tt3825038,0.0,0.0
tt3825116,0.0,0.0
tt3825272,,
tt3825278,0.0,0.0
tt3825338,0.0,0.0
tt3825360,0.0,0.0
tt3825444,0.0,0.0
tt3825638,0.0,4574756.0
tt3825662,0.0,0.0
tt3825674,0.0,0.0
tt3825698,0.0,0.0
tt3825738,0.0,0.0
tt3825750,0.0,4626678.0
tt3826186,0.0,0.0
tt3826264,0.0,0.0
tt3826452,0.0,0.0
tt3826628,0.0,0.0
tt3826790,0.0,0.0
tt3826814,0.0,0.0
tt3826822,0.0,0.0
tt3826828,0.0,0.0
tt3826834,1500000.0,156888.0
tt3826854,,
tt3826866,0.0,0.0
tt3826940,0.0,0.0
tt3827456,0.0,0.0
tt3827462,0.0,0.0
tt3827464,0.0,0.0
tt3827494,0.0,0.0
tt3827540,0.0,0.0
tt3827684,0.0,3755.0
tt3827726,0.0,0.0
tt3827902,0.0,0.0
tt3827944,,
tt3827958,0.0,0.0
tt3827998,0.0,0.0
tt3828058,0.0,0.0
tt3828090,15000.0,0.0
tt3828092,,
tt3828096,,
tt3828104,0.0,0.0
tt3828116,0.0,0.0
tt3828166,0.0,0.0
tt3828220,0.0,0.0
tt3828378,0.0,0.0
tt3828454,,
tt3828466,0.0,0.0
tt3828500,0.0,0.0
tt3828614,0.0,0.0
tt3828690,,
tt3828724,,
tt3828796,0.0,0.0
tt3828848,,
tt3828858,0.0,0.0
tt3828916,0.0,0.0
tt3828994,,
tt3829266,88000000.0,160542134.0
tt3829268,,
tt3829276,0.0,0.0
tt3829278,,
tt3829378,0.0,0.0
tt3829874,0.0,0.0
tt3829884,0.0,0.0
tt3829920,38000000.0,25754775.0
tt3830162,0.0,1113277.0
tt3830194,0.0,0.0
tt3830222,3.0,2.0
tt3830270,0.0,0.0
tt3830290,0.0,0.0
tt3830302,130000.0,0.0
tt3830312,0.0,0.0
tt3830420,0.0,0.0
tt3830574,0.0,0.0
tt3830598,0.0,0.0
tt3830664,0.0,0.0
tt3830740,0.0,0.0
tt3830812,0.0,0.0
tt3830998,0.0,0.0
tt3831000,0.0,0.0
tt3831032,0.0,0.0
tt3831122,0.0,0.0
tt3831210,0.0,0.0
tt3831242,0.0,0.0
tt3831344,0.0,0.0
tt3831356,0.0,0.0
tt3831366,0.0,0.0
tt3831400,0.0,0.0
tt3831422,0.0,0.0
tt3831636,0.0,0.0
tt3831696,0.0,0.0
tt3832022,,
tt3832096,0.0,0.0
tt3832126,0.0,0.0
tt3832132,,
tt3832158,0.0,0.0
tt3832160,0.0,0.0
tt3832326,0.0,0.0
tt3832422,,
tt3832796,0.0,0.0
tt3832914,3000000.0,73267874.0
tt3833120,0.0,0.0
tt3833134,0.0,0.0
tt3833348,0.0,0.0
tt3833380,3500.0,0.0
tt3833460,0.0,0.0
tt3833474,0.0,0.0
tt3833480,18000000.0,2133452.0
tt3833488,0.0,0.0
tt3833520,0.0,0.0
tt3833546,0.0,0.0
tt3833568,0.0,0.0
tt3833682,0.0,0.0
tt3833714,0.0,4950633.0
tt3833720,0.0,0.0
tt3833744,0.0,0.0
tt3833746,0.0,0.0
tt3833748,1170374.0,0.0
tt3833822,0.0,0.0
tt3833858,,
tt3833892,,
tt3834096,0.0,0.0
tt3834272,0.0,0.0
tt3834542,,
tt3834874,0.0,0.0
tt3834896,0.0,0.0
tt3834906,0.0,0.0
tt3834956,0.0,0.0
tt3834970,0.0,0.0
tt3835080,1500000.0,850419.0
tt3835096,,
tt3835106,0.0,0.0
tt3835234,0.0,0.0
tt3835250,0.0,0.0
tt3835314,,
tt3835608,0.0,0.0
tt3835612,0.0,0.0
tt3835674,0.0,0.0
tt3835764,0.0,0.0
tt3835880,0.0,0.0
tt3835904,0.0,0.0
tt3835952,0.0,511364.0
tt3835964,,
tt3836154,,
tt3836200,,
tt3836294,0.0,0.0
tt3836308,0.0,0.0
tt3836472,0.0,0.0
tt3836480,0.0,0.0
tt3836494,0.0,0.0
tt3836502,0.0,0.0
tt3836504,,
tt3836512,500000.0,110834.0
tt3836530,0.0,0.0
